Hostname,Datetime,IP,Name,Description,PID,VID,SN
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,Chassis,Cisco ISR4431 Chassis,ISR4431/K9,V01,FJC2023D0A5
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,Power Supply Module 0,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V01,LIT20070GK2
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,Power Supply Module 1,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V01,LIT20070GFP
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,Fan Tray,Cisco ISR4430 Fan Assembly,ACS-4430-FANASSY,,
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,module 0,Cisco ISR4431 Built-In NIM controller,ISR4431/K9,,
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,NIM subslot 0/1,NIM-2MFT-T1/E1 - T1/E1 Serial Module,NIM-2MFT-T1/E1,V03,FOC20314E6C
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,PVDM subslot 0/4,PVDM4-64 Voice DSP Module,PVDM4-64,V02,FOC20171ZQE
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,NIM subslot 0/0,Front Panel 4 ports Gigabitethernet Module,ISR4431-X-4x1GE,V01,JAB092709EL
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,module R0,Cisco ISR4431 Route Processor,ISR4431/K9,V01,FOC2020793J
BOSLOLR001,1/9/2024 11:08:21 PM,10.67.51.11,module F0,Cisco ISR4431 Forwarding Processor,ISR4431/K9,", SN:",
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,Chassis 1,Cisco C9800-L-C-K9 Chassis,C9800-L-C-K9,01,FCL264500U5
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,Chassis 1 Power Supply Module 0,Cisco Catalyst Wireless Controller 12V DC Generic Power Supply,PWR-12V,,
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,Chassis 1 Fan Tray,Cisco C9800-L-C-K9 Fan Tray,C9800-L-C-K9-FAN,,
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,module 0,Cisco C9800-L-C-K9 Modular Interface Processor,C9800-L-C-K9,,
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,SPA subslot 0/0,Front Panel bay-0 4 ports 2.5 Gigabitethernet Module,BUILT-IN-4x2_5GE,V01,N/A
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,SPA subslot 0/1,Front Panel bay-1 2 ports Ten/Gigabitethernet Module,BUILT-IN-2x10GE-C,V01,N/A
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,module R0,Cisco C9800-L-C-K9 Route Processor,C9800-L-C-K9,01,FCL264500U5
BOSLOWC001,1/9/2024 11:06:00 PM,10.67.32.250,module F0,Cisco C9800-L-C-K9 Embedded Services Processor,C9800-L-C-K9,", SN:",
BOSLOIX002,1/9/2024 11:06:09 PM,10.67.11.192,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2118Y12A
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,c38xx Stack,c38xx Stack,WS-C3850-12X48U-L,V02,FCW2129D0D7
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 1,WS-C3850-12X48U-L,WS-C3850-12X48U-L,V02,FCW2129D0D7
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,LCC2123G9HR
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort1/2,StackPort1/2,STACK-T1-50CM,V01,LCC2123G9G5
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC,V02,DTN2126V10P
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC,V02,DTN2126V10N
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 1 FRU Uplink Module 1,4x10G Uplink Module,C3850-NM-4-10G,V01,FOC21263U4D
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Te1/1/1,SFP-10GBase-SR,SFP-10G-SR,V03,FNS193818KQ
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Te1/1/2,SFP-10GBase-SR,SFP-10G-SR,V03,FNS193818KS
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 2,WS-C3850-12X48U-L,WS-C3850-12X48U-L,V02,FCW2129F0L7
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,LCC2123G9CV
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,LCC2123G9HR
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC,V02,DTN2126V131
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC,V02,DTN2126V133
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 3,WS-C3850-12X48U-L,WS-C3850-12X48U-L,V02,FCW2129C0LH
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort3/1,StackPort3/1,STACK-T1-50CM,V01,LCC2123G9G5
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,StackPort3/2,StackPort3/2,STACK-T1-50CM,V01,LCC2123G9CV
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC,V02,DTN2126V132
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC,V02,DTN2126V135
BOSLOSX001,1/9/2024 11:06:20 PM,10.67.11.1,Switch 3 FRU Uplink Module 1,4x10G Uplink Module,C3850-NM-4-10G,V01,FOC21263SUW
